#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000322507.13	3064	0.46613	5.37774658203	1	1	coding
ENST00000681086.1	64	0.42792	4.65313720703	1	0.169116	noncoding
ENST00000680981.1	145	0.4537	9.87847900391	1	0.938555	coding
ENST00000345356.10	1900	0.45608	5.71014404297	1	1	coding
ENST00000483888.6	3063	0.45021	5.37774658203	1	1	coding
ENST00000671923.1	662	0.47786	6.16546630859	1	1	coding
ENST00000369975.6	1254	0.47161	8.78216552734	1	1	coding
ENST00000369977.8	1286	0.39696	8.74749755859	1	1	coding
ENST00000664640.1	1295	0.41746	8.71160888672	1	1	coding
ENST00000662603.1	926	0.46606	8.68658447266	-1	0.999822	coding
ENST00000672093.1	1286	0.45351	8.74420166016	1	1	coding
ENST00000430435.1	156	0.43416	5.63629150391	-1	0.119887	noncoding
ENST00000672162.1	234	0.35819	9.35638427734	1	0.987932	coding
ENST00000514801.2	466	0.35951	5.67913818359	1	1	coding
ENST00000418862.2	234	0.42962	5.69000244141	1	0.999878	coding
ENST00000314673.8	947	0.47975	6.27667236328	1	1	coding
ENST00000346348.7	894	0.48227	6.49285888672	1	1	coding
ENST00000682688.1	512	0.4567	5.65679931641	1	1	coding
ENST00000682709.1	891	0.37782	6.73358154297	1	1	coding
ENST00000682738.1	883	0.48632	6.19378662109	1	1	coding
ENST00000684118.1	935	0.48632	6.35003662109	1	1	coding
ENST00000474645.6	27	0.33003	7.74542236328	1	0.00525167	noncoding
ENST00000505648.5	895	0.49428	5.88592529297	1	1	coding
ENST00000369627.6	938	0.48272	6.34967041016	1	1	coding
ENST00000682168.1	484	0.47375	8.15240478516	1	1	coding
ENST00000369037.9	400	0.37002	8.43487548828	1	0.999999	coding
ENST00000369031.4	241	0.40546	9.22283935547	1	0.998618	coding
ENST00000368923.8	311	0.3962	8.65301513672	1	0.999965	coding
ENST00000368924.9	370	0.3962	8.50885009766	1	0.999999	coding
ENST00000316316.10	1144	0.45105	7.87030029297	1	1	coding
ENST00000619706.5	1150	0.43565	8.11639404297	1	1	coding
ENST00000505485.1	118	0.45175	8.59710693359	-1	0.101189	noncoding
ENST00000368478.2	99	0.31446	9.15985107422	1	0.105232	noncoding
ENST00000316068.7	392	0.43809	5.52105712891	1	1	coding
ENST00000617695.5	3119	0.49388	5.99212646484	1	1	coding
ENST00000421865.3	3123	0.49388	6.00933837891	1	1	coding
ENST00000692206.1	94	0.46617	7.86773681641	1	0.436714	noncoding
ENST00000684985.1	239	0.45937	8.35284423828	1	0.999795	coding
ENST00000688150.1	129	0.46286	5.80133056641	-1	0.0887772	noncoding
ENST00000688799.1	478	0.4837	6.08184814453	1	1	coding
ENST00000439090.7	521	0.46984	6.66705322266	1	1	coding
ENST00000368134.6	521	0.4558	6.66705322266	1	1	coding
ENST00000457563.6	545	0.49019	6.88055419922	1	1	coding
ENST00000528422.5	122	0.41058	9.24176025391	1	0.623463	coding
ENST00000533296.5	238	0.44225	7.00653076172	1	0.999816	coding
ENST00000324172.10	222	0.47999	5.99444580078	1	0.999771	coding
ENST00000532309.5	210	0.48784	6.53082275391	-1	0.28332	noncoding
ENST00000452150.6	173	0.31035	4.84185791016	1	0.959804	coding
ENST00000530481.5	853	0.46604	5.57769775391	1	1	coding
ENST00000337057.8	1006	0.45601	5.33843994141	1	1	coding
ENST00000445890.6	748	0.45064	6.19561767578	1	1	coding
ENST00000628542.2	936	0.45169	5.29583740234	1	1	coding
ENST00000530757.5	202	0.34122	4.81414794922	1	0.995928	coding
ENST00000706365.1	1058	0.45962	5.37567138672	1	1	coding
ENST00000526782.1	26	0.40721	6.49029541016	1	0.00651463	noncoding
ENST00000529208.5	936	0.46966	5.29583740234	1	1	coding
ENST00000534166.1	62	0.44796	5.30181884766	1	0.116595	noncoding
ENST00000530148.5	63	0.4318	11.3980102539	1	0.112004	noncoding
ENST00000456896.6	81	0.34045	9.09881591797	1	0.070398	noncoding
ENST00000664620.1	81	0.38247	10.2904663086	1	0.121993	noncoding
ENST00000656952.1	81	0.3997	9.09881591797	1	0.138335	noncoding
ENST00000657580.1	81	0.37296	9.09881591797	1	0.0999468	noncoding
ENST00000662808.1	91	0.36484	9.89239501953	1	0.142394	noncoding
ENST00000687103.2	81	0.40387	9.09881591797	1	0.145831	noncoding
ENST00000658153.1	81	0.42987	9.09881591797	1	0.204022	noncoding
ENST00000662987.1	81	0.37854	10.2904663086	1	0.11633	noncoding
ENST00000662820.1	81	0.38974	9.09881591797	1	0.1222	noncoding
ENST00000670422.1	58	0.35421	9.56317138672	1	0.0333996	noncoding
ENST00000418834.1	58	0.36978	9.69415283203	1	0.0388128	noncoding
ENST00000446458.2	81	0.43658	9.09881591797	1	0.222588	noncoding
ENST00000337019.7	297	0.4325	8.41973876953	1	0.999985	coding
ENST00000366889.6	258	0.4541	8.89471435547	1	0.999909	coding
ENST00000366888.7	258	0.45704	8.89471435547	1	0.999917	coding
ENST00000542669.1	105	0.43117	9.88507080078	-1	0.136695	noncoding
ENST00000544266.1	111	0.40672	10.014465332	1	0.460994	noncoding
ENST00000537664.5	934	0.39977	5.62054443359	1	1	coding
ENST00000625626.1	243	0.33323	9.26446533203	1	0.979536	coding
ENST00000476287.4	911	0.37955	5.49456787109	1	1	coding
ENST00000496635.1	65	0.33252	10.1333618164	1	0.0412878	noncoding
ENST00000444847.2	334	0.45488	8.54681396484	1	0.999999	coding
ENST00000481403.1	31	0.44543	7.83538818359	1	0.0125612	noncoding
ENST00000474396.1	46	0.27853	9.49456787109	-1	0.181107	noncoding
ENST00000397095.2	334	0.4455	8.54681396484	1	0.999999	coding
ENST00000427680.1	56	0.42406	4.17730712891	-1	0.0259615	noncoding
ENST00000423008.2	94	0.33427	9.50933837891	1	0.109874	noncoding
ENST00000660500.1	94	0.27075	9.50933837891	1	0.0699215	noncoding
ENST00000662926.1	94	0.29385	9.50933837891	1	0.0762976	noncoding
ENST00000422230.1	59	0.37347	7.82427978516	1	0.0315034	noncoding
ENST00000413706.1	34	0.32486	5.94976806641	1	0.00794794	noncoding
ENST00000413182.5	57	0.40925	6.49237060547	-1	0.0266162	noncoding
ENST00000430844.5	72	0.36788	4.54449462891	-1	0.0268646	noncoding
ENST00000366167.2	32	0.36228	5.78778076172	1	0.00801008	noncoding
ENST00000415611.9	59	0.33345	8.26861572266	1	0.0243361	noncoding
ENST00000667557.1	46	0.29072	6.68914794922	1	0.0144683	noncoding
ENST00000422542.4	59	0.29526	8.26861572266	1	0.0221063	noncoding
ENST00000661147.1	46	0.33876	7.99810791016	1	0.0133958	noncoding
ENST00000656687.2	59	0.33567	8.26861572266	1	0.0246381	noncoding
ENST00000657608.1	59	0.36461	8.26861572266	1	0.0303242	noncoding
ENST00000690219.2	38	0.4302	8.04498291016	1	0.0173384	noncoding
ENST00000663057.1	38	0.43074	8.04498291016	1	0.0174281	noncoding
ENST00000702192.1	55	0.34212	6.37969970703	1	0.0225015	noncoding
ENST00000702874.1	16	0.35616	3.66571044922	1	0.00791155	noncoding
ENST00000658124.1	39	0.41113	6.50201416016	1	0.0149342	noncoding
ENST00000661582.1	38	0.34756	8.04498291016	1	0.00955444	noncoding
ENST00000432668.1	65	0.35846	9.57928466797	1	0.0463034	noncoding
ENST00000222803.10	212	0.32137	5.69549560547	1	0.991094	coding
ENST00000419018.1	67	0.40192	6.81646728516	1	0.0682707	noncoding
ENST00000412494.1	72	0.47121	8.79071044922	1	0.214814	noncoding
ENST00000479939.1	127	0.40568	9.14569091797	1	0.659799	coding
ENST00000324453.13	132	0.33605	4.02801513672	1	0.873098	coding
ENST00000409688.1	91	0.39258	3.58172607422	1	0.652875	coding
ENST00000437235.7	118	0.29355	9.45977783203	1	0.150152	noncoding
ENST00000412856.6	118	0.35972	9.45977783203	1	0.333299	noncoding
ENST00000665516.1	118	0.30564	9.45977783203	1	0.170636	noncoding
ENST00000424194.1	23	0.37565	5.89544677734	1	0.00492282	noncoding
ENST00000692566.2	74	0.37029	9.88763427734	1	0.0783044	noncoding
ENST00000427076.5	128	0.27851	5.62664794922	1	0.518991	coding
ENST00000422304.1	252	0.43783	9.83221435547	1	0.999671	coding
ENST00000395749.7	667	0.3827	6.87408447266	1	1	coding
ENST00000425809.5	177	0.47107	6.12017822266	1	0.995252	coding
ENST00000358707.7	504	0.47097	7.04010009766	1	1	coding
ENST00000466584.5	149	0.45787	6.36639404297	1	0.965336	coding
ENST00000353625.8	480	0.47479	6.70477294922	1	1	coding
ENST00000489429.5	300	0.34723	8.81414794922	1	0.99931	coding
ENST00000395747.6	519	0.4507	6.87261962891	1	1	coding
ENST00000495819.6	287	0.46063	6.96087646484	-1	0.54196	coding
ENST00000700242.1	272	0.46793	8.92633056641	-1	0.508782	coding
ENST00000700244.1	174	0.47486	9.01531982422	-1	0.229692	noncoding
ENST00000424197.5	168	0.44342	8.11688232422	-1	0.157202	noncoding
ENST00000457408.7	228	0.41958	8.41033935547	1	0.998815	coding
ENST00000289577.9	179	0.41211	9.07269287109	1	0.972554	coding
ENST00000481238.1	187	0.37477	6.37591552734	1	0.985329	coding
ENST00000477639.5	134	0.28495	8.61981201172	1	0.236718	noncoding
ENST00000444131.2	170	0.43087	6.15435791016	-1	0.136835	noncoding
ENST00000258770.8	632	0.45526	6.98162841797	1	1	coding
ENST00000361278.7	522	0.47284	6.54791259766	1	1	coding
ENST00000395655.8	522	0.46726	6.54791259766	1	1	coding
ENST00000494076.5	643	0.4476	6.84075927734	1	1	coding
ENST00000478116.1	47	0.46446	9.07318115234	1	0.0588294	noncoding
ENST00000488222.5	234	0.42869	6.89080810547	1	0.999704	coding
ENST00000484326.1	148	0.42918	9.59381103516	1	0.907588	coding
ENST00000478532.5	283	0.43675	9.11053466797	-1	0.459757	noncoding
ENST00000477328.1	195	0.45617	6.49725341797	-1	0.212386	noncoding
ENST00000471142.5	141	0.46054	8.51239013672	1	0.931358	coding
ENST00000615084.4	675	0.46302	8.06610107422	1	1	coding
ENST00000617389.4	675	0.46302	8.06610107422	1	1	coding
ENST00000395556.6	675	0.46507	8.06610107422	1	1	coding
ENST00000433017.6	675	0.42665	8.06610107422	1	1	coding
ENST00000419119.1	675	0.43535	8.06610107422	1	1	coding
ENST00000422854.5	102	0.4534	6.54461669922	-1	0.0535428	noncoding
ENST00000420829.5	94	0.3448	8.37713623047	1	0.12125	noncoding
ENST00000448788.1	57	0.35348	8.88421630859	1	0.0278622	noncoding
ENST00000451013.7	950	0.47901	5.49371337891	1	1	coding
ENST00000610955.1	198	0.47948	4.85992431641	-1	0.339517	noncoding
ENST00000478628.1	40	0.45359	5.98211669922	1	0.0229761	noncoding
ENST00000484624.1	87	0.28311	9.34979248047	1	0.0590099	noncoding
ENST00000619775.1	182	0.37998	4.93450927734	1	0.994311	coding
ENST00000614386.1	109	0.41864	7.53619384766	1	0.50696	coding
ENST00000318622.8	224	0.39291	9.82196044922	1	0.993046	coding
ENST00000454791.1	224	0.39353	9.82196044922	1	0.993199	coding
ENST00000006777.11	365	0.43458	9.48236083984	1	0.999999	coding
ENST00000257637.8	119	0.38388	8.39678955078	1	0.471232	noncoding
ENST00000433078.5	119	0.35345	8.39678955078	1	0.338507	noncoding
ENST00000492231.2	48	0.31245	7.71051025391	1	0.013537	noncoding
ENST00000455575.1	55	0.39162	10.254699707	1	0.0460363	noncoding
ENST00000287908.7	491	0.30159	9.27728271484	1	0.999984	coding
ENST00000394621.7	491	0.30387	9.27728271484	1	0.999987	coding
ENST00000394626.5	455	0.4061	8.78497314453	1	1	coding
ENST00000394622.6	491	0.30387	9.27728271484	1	0.999987	coding
ENST00000394629.2	455	0.40885	8.78497314453	1	1	coding
ENST00000482369.1	185	0.38388	8.92816162109	-1	0.184814	noncoding
ENST00000265734.8	327	0.30191	6.02178955078	1	0.999926	coding
ENST00000424848.3	327	0.30191	6.02178955078	1	0.999926	coding
ENST00000467166.1	66	0.32949	7.67620849609	1	0.0315087	noncoding
ENST00000491250.1	84	0.36476	12.7412719727	1	0.0491758	noncoding
ENST00000297268.11	1367	0.42967	9.07696533203	1	1	coding
ENST00000464916.1	288	0.46184	5.74530029297	-1	0.625903	coding
ENST00000449309.2	574	0.4395	5.82281494141	1	1	coding
ENST00000408938.2	535	0.44436	5.43304443359	-1	0.991684	coding
ENST00000710813.1	613	0.46569	7.54644775391	1	1	coding
ENST00000425308.6	613	0.45171	7.54644775391	1	1	coding
ENST00000303887.10	720	0.44274	6.08062744141	1	1	coding
ENST00000343023.10	390	0.45892	5.92816162109	1	1	coding
ENST00000485286.6	544	0.4482	5.90716552734	1	1	coding
ENST00000493352.1	158	0.42961	8.84259033203	-1	0.158844	noncoding
ENST00000463722.5	121	0.37485	8.83587646484	1	0.444374	noncoding
ENST00000467516.5	37	0.37029	5.89324951172	1	0.0109684	noncoding
ENST00000465738.1	48	0.45252	11.8399047852	1	0.0802696	noncoding
ENST00000223061.6	450	0.45733	7.40887451172	1	1	coding
ENST00000487172.1	76	0.40594	5.00616455078	1	0.221807	noncoding
ENST00000468214.1	131	0.4097	11.0930786133	1	0.649654	coding
ENST00000460002.1	14	0.35453	5.26837158203	-1	0.015424	noncoding
ENST00000490909.1	11	0.42688	5.75079345703	1	0.00332327	noncoding
ENST00000486440.5	197	0.42589	9.07965087891	-1	0.232418	noncoding
ENST00000472348.1	105	0.40868	9.15155029297	1	0.395041	noncoding
ENST00000417368.7	927	0.43713	6.17572021484	1	1	coding
ENST00000681708.1	456	0.34523	6.23272705078	1	1	coding
ENST00000679847.1	470	0.38022	6.36212158203	1	1	coding
ENST00000681213.1	415	0.36636	5.78912353516	1	1	coding
ENST00000679419.1	415	0.38686	5.78912353516	1	1	coding
ENST00000473553.5	415	0.48028	5.78912353516	1	1	coding
ENST00000681511.1	257	0.40694	5.46295166016	1	0.999962	coding
ENST00000393232.6	504	0.41977	4.93914794922	1	1	coding
ENST00000477428.5	27	0.36249	6.79803466797	1	0.00514585	noncoding
ENST00000454688.5	209	0.46331	5.59637451172	-1	0.302721	noncoding
ENST00000223190.8	504	0.46348	4.93914794922	1	1	coding
ENST00000393230.6	504	0.42501	4.93914794922	1	1	coding
ENST00000436302.6	921	0.40662	8.75103759766	1	1	coding
ENST00000435976.6	705	0.43045	7.53350830078	1	1	coding
ENST00000455283.2	93	0.47905	4.05023193359	-1	0.088079	noncoding
ENST00000476700.5	178	0.26107	4.99261474609	1	0.953539	coding
ENST00000494702.2	110	0.39317	4.52618408203	1	0.756486	coding
ENST00000470839.1	33	0.34757	3.92572021484	1	0.0186197	noncoding
ENST00000489820.5	51	0.41164	7.73077392578	1	0.0292736	noncoding
ENST00000460379.1	93	0.45856	9.56182861328	-1	0.110706	noncoding
ENST00000223210.5	1170	0.44471	6.87213134766	1	1	coding
ENST00000488265.1	133	0.36914	4.11553955078	1	0.924869	coding
ENST00000466435.1	87	0.44647	6.25640869141	-1	0.0411128	noncoding
ENST00000478024.1	85	0.32326	8.04095458984	1	0.0682045	noncoding
ENST00000706130.1	805	0.46824	6.08575439453	1	1	coding
ENST00000404039.5	802	0.4114	6.06329345703	1	1	coding
ENST00000406326.5	354	0.37405	8.58355712891	1	0.999989	coding
ENST00000496611.2	150	0.31811	5.12066650391	1	0.86049	coding
ENST00000706152.1	65	0.393	8.19110107422	1	0.0536403	noncoding
ENST00000481593.1	141	0.41841	9.16680908203	1	0.845038	coding
ENST00000493268.1	112	0.37558	9.69232177734	1	0.33466	noncoding
ENST00000484789.5	167	0.41645	7.06011962891	1	0.973477	coding
ENST00000480367.1	360	0.35163	8.03753662109	1	0.999985	coding
ENST00000518240.5	124	0.43464	7.70220947266	-1	0.0833404	noncoding
ENST00000352684.2	292	0.37675	9.12298583984	1	0.999677	coding
ENST00000382824.5	368	0.28301	8.35333251953	1	0.999121	coding
ENST00000350302.8	359	0.28301	8.35955810547	1	0.998789	coding
ENST00000446331.6	251	0.37652	5.96868896484	1	0.999774	coding
ENST00000443614.6	375	0.45467	6.32476806641	1	1	coding
ENST00000525283.5	264	0.46311	5.27264404297	-1	0.571927	coding
ENST00000220584.9	418	0.45632	6.09771728516	1	1	coding
ENST00000529464.5	229	0.44831	5.41510009766	-1	0.365712	noncoding
ENST00000525954.5	477	0.43391	6.93157958984	1	1	coding
ENST00000528643.5	333	0.43923	5.87725830078	1	1	coding
ENST00000529146.6	107	0.30338	11.5816040039	1	0.0971003	noncoding
ENST00000340537.9	154	0.29195	9.40472412109	1	0.35337	noncoding
ENST00000448228.7	297	0.39149	6.00286865234	1	0.999992	coding
ENST00000534187.6	140	0.2881	6.57952880859	1	0.490215	noncoding
ENST00000530508.1	98	0.34417	9.09698486328	1	0.140954	noncoding
ENST00000524893.5	130	0.34864	8.20880126953	1	0.449233	noncoding
ENST00000529060.5	172	0.36324	9.50946044922	1	0.854078	coding
ENST00000534520.6	154	0.4023	9.40472412109	1	0.876298	coding
ENST00000531833.1	109	0.34547	10.4729614258	1	0.198997	noncoding
ENST00000289989.10	366	0.40634	8.52447509766	1	0.999999	coding
ENST00000409586.7	358	0.40634	8.53204345703	1	0.999998	coding
ENST00000614574.4	301	0.34201	5.87066650391	1	0.999958	coding
ENST00000453427.2	50	0.3507	4.44073486328	-1	0.0204262	noncoding
ENST00000475994.1	148	0.46974	9.26104736328	-1	0.183352	noncoding
ENST00000495957.1	160	0.36795	10.5454711914	1	0.736935	coding
ENST00000397091.9	821	0.42886	5.76947021484	1	1	coding
ENST00000619564.3	455	0.34942	6.86431884766	1	1	coding
ENST00000447712.7	823	0.42886	5.82073974609	1	1	coding
ENST00000532791.5	821	0.42886	5.82073974609	1	1	coding
ENST00000425967.8	829	0.48725	6.46905517578	1	1	coding
ENST00000397113.6	821	0.47969	5.76947021484	1	1	coding
ENST00000356207.9	734	0.45523	6.19171142578	1	1	coding
ENST00000326324.10	732	0.45523	6.12420654297	1	1	coding
ENST00000683815.1	819	0.47348	5.76947021484	1	1	coding
ENST00000674474.1	501	0.37355	6.22760009766	1	1	coding
ENST00000397103.5	734	0.4715	6.28680419922	1	1	coding
ENST00000524528.2	387	0.36494	5.97833251953	1	1	coding
ENST00000487647.5	429	0.45739	8.79644775391	-1	0.873167	coding
ENST00000466021.5	230	0.44966	7.00457763672	-1	0.303868	noncoding
ENST00000674235.1	207	0.47472	8.72210693359	1	0.998945	coding
ENST00000475621.1	115	0.44968	6.26910400391	-1	0.064798	noncoding
ENST00000526742.5	145	0.4144	5.20452880859	-1	0.0951301	noncoding
ENST00000484370.5	151	0.42206	4.67987060547	1	0.985198	coding
ENST00000619594.5	101	0.40088	10.4572143555	1	0.315383	noncoding
ENST00000614462.4	62	0.36434	11.2426147461	1	0.0487283	noncoding
ENST00000612809.4	101	0.43517	10.4572143555	1	0.482065	noncoding
ENST00000545322.5	62	0.43382	11.2426147461	1	0.113389	noncoding
ENST00000611854.4	101	0.40501	10.4572143555	1	0.332497	noncoding
ENST00000523245.1	43	0.2917	12.0729370117	1	0.0253225	noncoding
ENST00000518786.1	26	0.33512	5.96929931641	-1	0.0310818	noncoding
ENST00000517831.5	51	0.34908	9.39056396484	1	0.0232704	noncoding
ENST00000517298.5	92	0.3797	10.0765991211	1	0.17817	noncoding
ENST00000522631.1	36	0.32953	5.33514404297	1	0.0106633	noncoding
ENST00000518392.1	40	0.42615	10.2888793945	-1	0.097333	noncoding
ENST00000321764.4	263	0.29166	6.45184326172	1	0.996325	coding
ENST00000311212.9	77	0.32244	10.0192260742	1	0.0569597	noncoding
ENST00000519744.5	49	0.41164	10.3751831055	1	0.0447375	noncoding
ENST00000520498.1	48	0.35049	9.59246826172	1	0.0217369	noncoding
ENST00000517844.5	77	0.35962	10.0192260742	1	0.0796233	noncoding
ENST00000520347.5	148	0.33931	10.0659790039	1	0.5	coding
ENST00000519882.5	77	0.33534	10.0192260742	1	0.0631507	noncoding
ENST00000523146.1	54	0.3568	10.4783325195	1	0.0339928	noncoding
ENST00000330295.10	244	0.37818	8.31365966797	1	0.998113	coding
ENST00000520337.1	230	0.44568	8.27008056641	1	0.99952	coding
ENST00000620350.5	467	0.42464	6.07989501953	1	1	coding
ENST00000519595.5	467	0.45837	6.07989501953	1	1	coding
ENST00000522789.5	180	0.45063	9.58062744141	1	0.989947	coding
ENST00000250173.5	412	0.42611	6.12628173828	1	1	coding
ENST00000522597.1	101	0.44877	9.41436767578	-1	0.112181	noncoding
ENST00000520446.5	169	0.43164	6.24444580078	1	0.988036	coding
ENST00000521430.5	22	0.36447	11.0127563477	1	0.0114237	noncoding
ENST00000527730.1	301	0.40407	8.70257568359	-1	0.412162	noncoding
ENST00000292524.6	494	0.39236	6.43475341797	1	1	coding
ENST00000529022.5	494	0.42794	6.43475341797	1	1	coding
ENST00000530854.1	86	0.38994	8.49273681641	-1	0.0774638	noncoding
ENST00000531310.1	186	0.42881	7.65313720703	-1	0.171469	noncoding
ENST00000528528.1	139	0.44632	10.4418334961	1	0.896293	coding
ENST00000529995.1	80	0.45227	5.46136474609	1	0.293516	noncoding
ENST00000442898.5	466	0.46624	5.49310302734	1	1	coding
ENST00000696149.1	480	0.46427	5.59466552734	1	1	coding
ENST00000696150.1	99	0.45613	4.27252197266	1	0.767575	coding
ENST00000696151.1	172	0.46161	4.17974853516	1	0.998183	coding
ENST00000642633.1	36	0.27534	5.46490478516	-1	0.0848811	noncoding
ENST00000476212.1	12	0.36654	7.82183837891	1	0.00260059	noncoding
ENST00000378643.8	623	0.45552	5.31744384766	1	1	coding
ENST00000448890.2	623	0.4482	5.31744384766	1	1	coding
ENST00000696701.1	479	0.40417	5.28094482422	1	1	coding
ENST00000696702.1	231	0.36053	5.36785888672	1	0.999288	coding
ENST00000696703.1	231	0.32632	5.36785888672	1	0.997976	coding
ENST00000696708.1	231	0.38843	5.36785888672	1	0.999696	coding
ENST00000696709.1	387	0.36402	5.19781494141	1	1	coding
ENST00000461149.2	177	0.34768	6.12969970703	1	0.956532	coding
ENST00000696711.1	161	0.30651	4.74481201172	1	0.930911	coding
ENST00000696713.1	555	0.42771	5.12738037109	1	1	coding
ENST00000696714.1	124	0.31277	4.86175537109	1	0.632387	coding
ENST00000462124.1	100	0.36258	6.03997802734	-1	0.0538411	noncoding
ENST00000574939.1	54	0.46774	4.59368896484	1	0.0973016	noncoding
ENST00000431981.2	35	0.36688	9.89874267578	-1	0.115792	noncoding
ENST00000658413.1	98	0.31373	9.01470947266	1	0.101021	noncoding
ENST00000666249.1	48	0.31686	6.49969482422	1	0.0145449	noncoding
ENST00000658963.1	48	0.31767	6.49969482422	1	0.014533	noncoding
ENST00000377518.3	95	0.31757	11.9555053711	1	0.0731653	noncoding
ENST00000429818.1	92	0.29547	11.9060668945	1	0.063164	noncoding
ENST00000412631.1	50	0.40098	8.88531494141	1	0.0300921	noncoding
ENST00000430302.1	69	0.37608	8.50714111328	1	0.0563821	noncoding
ENST00000265382.8	541	0.40235	6.38836669922	1	1	coding
ENST00000541509.5	503	0.34625	8.34722900391	1	1	coding
ENST00000377284.5	103	0.45812	6.73138427734	-1	0.0555288	noncoding
ENST00000388712.7	402	0.4436	4.91302490234	1	1	coding
ENST00000388711.7	402	0.44359	4.91302490234	1	1	coding
ENST00000472919.1	28	0.47014	6.05059814453	1	0.0102085	noncoding
ENST00000375751.8	613	0.40719	7.27142333984	1	1	coding
ENST00000375754.9	636	0.39179	8.43194580078	1	1	coding
ENST00000375747.5	613	0.40719	7.27142333984	1	1	coding
ENST00000476708.1	116	0.41985	7.05389404297	-1	0.0657576	noncoding
ENST00000375482.8	726	0.46778	5.78289794922	1	1	coding
ENST00000416701.6	725	0.46538	5.73028564453	1	1	coding
ENST00000468206.6	726	0.46283	5.78289794922	1	1	coding
ENST00000337352.10	726	0.46954	5.78289794922	1	1	coding
ENST00000467786.1	635	0.38304	5.89569091797	1	1	coding
ENST00000488407.1	112	0.37272	6.80450439453	-1	0.0678143	noncoding
ENST00000618336.4	165	0.31686	8.22833251953	1	0.664419	coding
ENST00000474301.1	49	0.37249	6.81915283203	1	0.0186036	noncoding
ENST00000223795.3	235	0.32167	7.62213134766	1	0.985699	coding
ENST00000493559.1	86	0.34996	10.166809082	1	0.100698	noncoding
ENST00000684047.1	455	0.29268	6.10772705078	1	1	coding
ENST00000684001.1	487	0.29268	6.28057861328	1	1	coding
ENST00000684405.1	326	0.29268	5.93450927734	1	0.9999	coding
ENST00000608872.6	455	0.28883	6.10772705078	1	1	coding
ENST00000453291.2	188	0.31857	6.99603271484	1	0.917093	coding
ENST00000373808.8	743	0.46652	5.58624267578	1	1	coding
ENST00000432226.7	732	0.45524	5.58221435547	1	1	coding
ENST00000373818.8	783	0.45236	5.89642333984	1	1	coding
ENST00000373806.1	208	0.45916	4.60247802734	1	0.999784	coding
ENST00000373095.6	385	0.30632	8.83111572266	1	0.999776	coding
ENST00000465821.5	134	0.34328	9.36212158203	1	0.422063	noncoding
ENST00000373084.8	243	0.35435	6.24285888672	1	0.999015	coding
ENST00000300434.3	134	0.35528	9.36212158203	1	0.483361	noncoding
ENST00000493175.1	65	0.36903	9.74395751953	1	0.052354	noncoding
ENST00000674687.3	123	0.30544	6.56024169922	1	0.341985	noncoding
ENST00000692865.2	123	0.31753	6.56024169922	1	0.369417	noncoding
ENST00000411904.2	62	0.28796	4.52899169922	1	0.0824843	noncoding
ENST00000675837.3	62	0.31065	4.52899169922	1	0.0671202	noncoding
ENST00000687828.2	133	0.28305	11.1781616211	1	0.150601	noncoding
ENST00000701344.1	133	0.27385	11.1781616211	1	0.140272	noncoding
ENST00000691577.1	133	0.30432	11.1781616211	1	0.18871	noncoding
ENST00000485732.5	297	0.3396	7.18341064453	1	0.999758	coding
ENST00000317446.7	1138	0.38162	5.67694091797	1	1	coding
ENST00000445819.5	1217	0.40912	5.65936279297	1	1	coding
ENST00000481327.1	0	0.34111	0.0	-1	8.40577e-07	noncoding
ENST00000479475.1	219	0.32636	7.20941162109	1	0.980929	coding
ENST00000689491.1	304	0.32545	9.11602783203	1	0.997718	coding
ENST00000480703.2	296	0.3238	9.21173095703	1	0.996296	coding
ENST00000440282.5	67	0.29551	9.05816650391	1	0.0318966	noncoding
ENST00000466271.3	414	0.33656	9.40545654297	1	0.999979	coding
ENST00000688845.1	178	0.34149	9.39959716797	1	0.810841	coding
ENST00000689161.1	363	0.36754	9.53936767578	1	0.999971	coding
ENST00000378605.3	375	0.35353	9.53936767578	1	0.999959	coding
ENST00000683141.1	294	0.37825	9.49346923828	1	0.999627	coding
ENST00000463303.5	33	0.36282	9.99237060547	-1	0.123105	noncoding
ENST00000469555.1	26	0.39405	5.98577880859	1	0.00653425	noncoding
ENST00000649551.3	315	0.42424	9.61029052734	-1	0.5	coding
ENST00000650893.1	824	0.41125	9.00714111328	1	1	coding
ENST00000377100.8	180	0.38598	6.42156982422	1	0.982797	coding
ENST00000377072.8	1028	0.41193	8.68463134766	1	1	coding
ENST00000307729.12	1069	0.44491	8.49456787109	1	1	coding
ENST00000650772.1	169	0.4619	6.22137451172	-1	0.155791	noncoding
ENST00000651298.1	466	0.44361	9.31475830078	1	1	coding
ENST00000652497.1	180	0.37725	6.42156982422	1	0.978642	coding
ENST00000495130.5	107	0.44526	4.87469482422	1	0.783391	coding
ENST00000377059.7	1069	0.46411	8.49456787109	1	1	coding
ENST00000468309.1	127	0.44638	10.1323852539	1	0.825989	coding
ENST00000420525.1	62	0.42778	6.20294189453	-1	0.0267474	noncoding
ENST00000376215.10	416	0.45186	9.16741943359	1	1	coding
ENST00000473224.1	72	0.48019	6.25543212891	-1	0.0336097	noncoding
ENST00000491711.5	71	0.4097	7.92401123047	1	0.0869609	noncoding
ENST00000470978.1	154	0.39759	5.30902099609	1	0.969041	coding
ENST00000542547.5	468	0.40306	5.53619384766	1	1	coding
